fogadtat,fogadtatván,20,VERB[PERF_PART]|ADV
megszomorít,megszomorítván,2,VERB[PERF_PART]|ADV
gázlámpa,gázlámpástul,1,NOUN[COM]|ADV
egykedvű,egykedvűn,26,ADJ[MANNER]|ADV
bénul,bénulva,10,VERB[PART]|ADV
fújdogál,fújdogálva,5,VERB[PART]|ADV
hátraugrik,hátraugorva,4,VERB[PART]|ADV
nekiveselkedik,nekiveselkedve,14,VERB[PART]|ADV
elemez,elemezve,32,VERB[PART]|ADV
erősbödik,erősbödvén,1,VERB[PERF_PART]|ADV
felgyújtogat,felgyújtogatván,1,VERB[PERF_PART]|ADV
okulás,okulásképpen,4,NOUN[ESS_FOR]|ADV
koccant,koccantva,3,VERB[PART]|ADV
megegyeztet,megegyeztetvén,4,VERB[PERF_PART]|ADV
egybekel,egybekelve,16,VERB[PART]|ADV
fojtós,fojtósan,3,ADJ[MANNER]|ADV
keresztüldob,keresztüldobva,2,VERB[PART]|ADV
feltétetik,feltétetve,1,VERB[PART]|ADV
megszerkeszt,megszerkesztvén,4,VERB[PERF_PART]|ADV
zord,zordan,10,ADJ[MANNER]|ADV
körbemutat,körbemutatva,14,VERB[PART]|ADV
instanciázik,instanciázva,2,VERB[PART]|ADV
lassúzik,lassúzva,2,VERB[PART]|ADV
odakaparint,odakaparintva,1,VERB[PART]|ADV
megvénül,megvénülvén,15,VERB[PERF_PART]|ADV
brigádvezetői,brigádvezetőin,5,ADJ[MANNER]|ADV
rajzoltat,rajzoltatva,3,VERB[PART]|ADV
felsallangoz,felsallangozva,6,VERB[PART]|ADV
megszervez,megszervezvén,9,VERB[PERF_PART]|ADV
felzaklat,felzaklatván,4,VERB[PERF_PART]|ADV
termelőtevékenység,termelőtevékenységenként,1,NOUN[PERIOD1]|ADV
megjobbít,megjobbítva,20,VERB[PART]|ADV
kiülepedik,kiülepedve,1,VERB[PART]|ADV
sémi,sémin,30,ADJ[MANNER]|ADV
mindentudó,mindentudón,6,ADJ[MANNER]|ADV
évődés,évődésképpen,1,NOUN[ESS_FOR]|ADV
felfogad,felfogadva,12,VERB[PART]|ADV
vegyít,vegyítvén,4,VERB[PERF_PART]|ADV
körülnyüzsög,körülnyüzsögve,2,VERB[PART]|ADV
átevickél,átevickélve,8,VERB[PART]|ADV
hátramarad,hátramaradva,18,VERB[PART]|ADV
gyulladt,gyulladtan,10,ADJ[MANNER]|ADV
ó,ón,219,ADJ[MANNER]|ADV
enyelgő,enyelgőn,12,ADJ[MANNER]|ADV
átél,átélve,26,VERB[PART]|ADV
fölüdül,fölüdülve,4,VERB[PART]|ADV
gázlámpa,gázlámpástól,2,NOUN[COM]|ADV
kavics,kavicsonként,1,NOUN[PERIOD1]|ADV
negédeskedik,negédeskedve,6,VERB[PART]|ADV
utánakap,utánakapva,4,VERB[PART]|ADV
nyelv,nyelvestől,3,NOUN[COM]|ADV
átrak,átrakva,10,VERB[PART]|ADV
udvari,udvariul,18,ADJ[MANNER]|ADV
mélyreható,mélyrehatóan,11,ADJ[MANNER]|ADV
visszaemel,visszaemelve,8,VERB[PART]|ADV
ezüstgombos,ezüstgombosan,2,ADJ[MANNER]|ADV
lehető,lehetőstől,3,NOUN[COM]|ADV
feldolgozó,feldolgozóstul,1,NOUN[COM]|ADV
behurcol,behurcolva,2,VERB[PART]|ADV
születik,születvén,18,VERB[PERF_PART]|ADV
kimazsoláz,kimazsolázva,2,VERB[PART]|ADV
udvari,udvarian,4,ADJ[MANNER]|ADV
templomos,templomosan,2,ADJ[MANNER]|ADV
föltekint,föltekintve,9,VERB[PART]|ADV
félreáll,félreállva,18,VERB[PART]|ADV
szikrázik,szikrázva,28,VERB[PART]|ADV
kikövetkeztet,kikövetkeztetve,21,VERB[PART]|ADV
megpirul,megpirulván,4,VERB[PERF_PART]|ADV
összeér,összeérve,24,VERB[PART]|ADV
feltrappol,feltrappolva,2,VERB[PART]|ADV
beoszt,beosztva,26,VERB[PART]|ADV
titkol,titkolva,24,VERB[PART]|ADV
villa,villánként,1,NOUN[PERIOD1]|ADV
pöfékel,pöfékelvén,1,VERB[PERF_PART]|ADV
mereng,merengve,16,VERB[PART]|ADV
nyugtáz,nyugtázván,2,VERB[PERF_PART]|ADV
főzet,főzetvén,4,VERB[PERF_PART]|ADV
amulett,amulettestől,2,NOUN[COM]|ADV
átér,átérve,36,VERB[PART]|ADV
helyeztet,helyeztetvén,27,VERB[PERF_PART]|ADV
citromsárga,citromsárgán,9,ADJ[MANNER]|ADV
zseniális,zseniálisan,19,ADJ[MANNER]|ADV
ismétlés,ismétlésképpen,8,NOUN[ESS_FOR]|ADV
megkótyagosodik,megkótyagosodva,3,VERB[PART]|ADV
próbál,próbálva,24,VERB[PART]|ADV
hátramenő,hátramenően,2,ADJ[MANNER]|ADV
utál,utálván,8,VERB[PERF_PART]|ADV
kinevettet,kinevettetve,8,VERB[PART]|ADV
berepít,berepítve,1,VERB[PART]|ADV
visszajut,visszajutván,2,VERB[PERF_PART]|ADV
alulszámol,alulszámolva,2,VERB[PART]|ADV
játszat,játszatván,6,VERB[PERF_PART]|ADV
fogódik,fogódva,14,VERB[PART]|ADV
rásegít,rásegítve,12,VERB[PART]|ADV
kitud,kitudva,12,VERB[PART]|ADV
vonalas,vonalasan,14,ADJ[MANNER]|ADV
himbál,himbálván,4,VERB[PERF_PART]|ADV
hírmondó,hírmondóképpen,1,NOUN[ESS_FOR]|ADV
osztó,osztóan,8,ADJ[MANNER]|ADV
brennel,brennelve,1,VERB[PART]|ADV
összetanul,összetanulva,4,VERB[PART]|ADV
ráneszel,ráneszelvén,2,VERB[PERF_PART]|ADV
spekulál,spekulálva,10,VERB[PART]|ADV
szabadelvű,szabadelvűn,3,ADJ[MANNER]|ADV
átgázol,átgázolván,15,VERB[PERF_PART]|ADV
sivár,siváran,10,ADJ[MANNER]|ADV
modulál,modulálván,1,VERB[PERF_PART]|ADV
nyugalmazott,nyugalmazottan,3,ADJ[MANNER]|ADV
szemléz,szemlézve,8,VERB[PART]|ADV
csata,csataképpen,6,NOUN[ESS_FOR]|ADV
elandalog,elandalogva,5,VERB[PART]|ADV
odaáldozik,odaáldozva,2,VERB[PART]|ADV
nekiszökik,nekiszökve,5,VERB[PART]|ADV
odébblép,odébblépve,1,VERB[PART]|ADV
rúgtat,rúgtatván,2,VERB[PERF_PART]|ADV
ellök,ellökvén,8,VERB[PERF_PART]|ADV
szikrázó,szikrázón,54,ADJ[MANNER]|ADV
visszahullajt,visszahullajtva,1,VERB[PART]|ADV
kígyószerű,kígyószerűen,16,ADJ[MANNER]|ADV
sérül,sérülve,8,VERB[PART]|ADV
csicseri,csicserin,72,ADJ[MANNER]|ADV
halászik,halászván,6,VERB[PERF_PART]|ADV
kimarkol,kimarkolva,3,VERB[PART]|ADV
elvezényel,elvezényelvén,2,VERB[PERF_PART]|ADV
rájön,rájövén,4,VERB[PERF_PART]|ADV
cselekvő,cselekvőn,27,ADJ[MANNER]|ADV
átmos,átmosva,12,VERB[PART]|ADV
told,toldva,16,VERB[PART]|ADV
unott,unottan,13,ADJ[MANNER]|ADV
beleszerkeszt,beleszerkesztve,5,VERB[PART]|ADV
viharoz,viharozván,2,VERB[PERF_PART]|ADV
elszorítkozik,elszorítkozva,1,VERB[PART]|ADV
pauzál,pauzálván,2,VERB[PERF_PART]|ADV
zárolt,zároltan,3,ADJ[MANNER]|ADV
csomósodik,csomósodva,3,VERB[PART]|ADV
előszámlál,előszámlálva,18,VERB[PART]|ADV
sebez,sebezvén,2,VERB[PERF_PART]|ADV
fenyítő,fenyítőleg,4,ADJ[MANNER]|ADV
elem,elemente,48,NOUN[PERIOD2]|ADV
krudélis,krudélisan,3,ADJ[MANNER]|ADV
szociális,szociálisan,27,ADJ[MANNER]|ADV
áthat,áthatván,8,VERB[PERF_PART]|ADV
megabájt,megabájtonként,1,NOUN[PERIOD1]|ADV
túlutal,túlutalva,2,VERB[PART]|ADV
gatya,gatyástul,2,NOUN[COM]|ADV
meglát,meglátván,28,VERB[PERF_PART]|ADV
szenderül,szenderülve,9,VERB[PART]|ADV
körülbúj,körülbújva,2,VERB[PART]|ADV
összevegyít,összevegyítvén,4,VERB[PERF_PART]|ADV
árnyék,árnyékostul,1,NOUN[COM]|ADV
azsúroz,azsúrozva,4,VERB[PART]|ADV
becsinál,becsinálva,18,VERB[PART]|ADV
szimpla,szimplán,60,ADJ[MANNER]|ADV
kikeres,kikeresve,20,VERB[PART]|ADV
kerget,kergetvén,11,VERB[PERF_PART]|ADV
továbbmutat,továbbmutatva,1,VERB[PART]|ADV
nagyvonalú,nagyvonalúan,16,ADJ[MANNER]|ADV
elemel,elemelve,9,VERB[PART]|ADV
elandalodik,elandalodva,9,VERB[PART]|ADV
külvárosi,külvárosiul,6,ADJ[MANNER]|ADV
kehely,kelyhestül,1,NOUN[COM]|ADV
pártszerű,pártszerűen,10,ADJ[MANNER]|ADV
visszahúzódó,visszahúzódóan,20,ADJ[MANNER]|ADV
rávereget,ráveregetve,2,VERB[PART]|ADV
kehely,kelyhestől,4,NOUN[COM]|ADV
kisiet,kisietve,10,VERB[PART]|ADV
mosódik,mosódván,2,VERB[PERF_PART]|ADV
bizonyosodik,bizonyosodva,6,VERB[PART]|ADV
alamuszi,alamuszian,8,ADJ[MANNER]|ADV
kerülget,kerülgetve,11,VERB[PART]|ADV
folyosó,folyosónként,1,NOUN[PERIOD1]|ADV
elhibáz,elhibázva,32,VERB[PART]|ADV
kiépit,kiépitve,5,VERB[PART]|ADV
cső,csövenként,1,NOUN[PERIOD1]|ADV
belesül,belesülvén,10,VERB[PERF_PART]|ADV
elvégződik,elvégződvén,20,VERB[PERF_PART]|ADV
megüt,megütve,22,VERB[PART]|ADV
körbeül,körbeülve,14,VERB[PART]|ADV
különválik,különválván,8,VERB[PERF_PART]|ADV
összerázkódik,összerázkódván,4,VERB[PERF_PART]|ADV
utánamond,utánamondva,6,VERB[PART]|ADV
araszolgat,araszolgatva,7,VERB[PART]|ADV
idejárul,idejárulván,1,VERB[PERF_PART]|ADV
áthajózik,áthajózván,3,VERB[PERF_PART]|ADV
síró,síróan,4,ADJ[MANNER]|ADV
milliárd,milliárdszor,9,NUM[MULTIPL-ITER]|ADV
pezsgő,pezsgőn,10,ADJ[MANNER]|ADV
muzsikás,muzsikásan,12,ADJ[MANNER]|ADV
beleállít,beleállítva,14,VERB[PART]|ADV
beavatott,beavatottan,18,ADJ[MANNER]|ADV
káli,kálistól,4,NOUN[COM]|ADV
megadó,megadóan,36,ADJ[MANNER]|ADV
összehúzódik,összehúzódván,24,VERB[PERF_PART]|ADV
írogat,írogatva,5,VERB[PART]|ADV
hullámhossz,hullámhosszanként,1,NOUN[PERIOD1]|ADV
ittlakik,ittlakva,1,VERB[PART]|ADV
beutaz,beutazva,40,VERB[PART]|ADV
folyamat,folyamatonként,1,NOUN[PERIOD1]|ADV
keltezésű,keltezésűn,8,ADJ[MANNER]|ADV
oldalaz,oldalazva,20,VERB[PART]|ADV
leviaszol,leviaszolva,2,VERB[PART]|ADV
henceg,hencegvén,2,VERB[PERF_PART]|ADV
megzaboláz,megzabolázva,18,VERB[PART]|ADV
ráver,rávervén,2,VERB[PERF_PART]|ADV
lemosolyog,lemosolyogva,4,VERB[PART]|ADV
műhely,műhelyestül,1,NOUN[COM]|ADV
nyekeg,nyekegve,4,VERB[PART]|ADV
rigorózus,rigorózusan,8,ADJ[MANNER]|ADV
börtönöz,börtönözve,34,VERB[PART]|ADV
kihúzódik,kihúzódva,8,VERB[PART]|ADV
vérbeli,vérbelien,1,ADJ[MANNER]|ADV
csitít,csitítván,2,VERB[PERF_PART]|ADV
elterít,elterítvén,2,VERB[PERF_PART]|ADV
nagyothalló,nagyothallóan,8,ADJ[MANNER]|ADV
elődug,elődugva,2,VERB[PART]|ADV
ajánlólevél,ajánlólevélképpen,1,NOUN[ESS_FOR]|ADV
megszól,megszólva,4,VERB[PART]|ADV
elidegenül,elidegenülve,9,VERB[PART]|ADV
varró,varrónként,5,NOUN[PERIOD1]|ADV
bogarászik,bogarászva,9,VERB[PART]|ADV
tottyan,tottyanva,4,VERB[PART]|ADV
sorozat,sorozatonként,7,NOUN[PERIOD1]|ADV
gereblye,gereblyéstől,2,NOUN[COM]|ADV
bak,bakonta,1,NOUN[PERIOD2]|ADV
lepel,leplestül,1,NOUN[COM]|ADV
ladikázik,ladikázván,1,VERB[PERF_PART]|ADV
illesztget,illesztgetve,3,VERB[PART]|ADV
cihelődik,cihelődve,2,VERB[PART]|ADV
titkos,titkosan,20,ADJ[MANNER]|ADV
kivásik,kivásván,2,VERB[PERF_PART]|ADV
szerzetesrend,szerzetesrendestül,1,NOUN[COM]|ADV
nyüzsög,nyüzsögvén,1,VERB[PERF_PART]|ADV
keresztülvergődik,keresztülvergődve,4,VERB[PART]|ADV
újratölt,újratöltve,5,VERB[PART]|ADV
ellenőrködik,ellenőrködve,2,VERB[PART]|ADV
megszínesedik,megszínesedve,6,VERB[PART]|ADV
rákiált,rákiáltván,4,VERB[PERF_PART]|ADV
ólálkodik,ólálkodván,5,VERB[PERF_PART]|ADV
lehervad,lehervadva,4,VERB[PART]|ADV
ritkított,ritkítottan,8,ADJ[MANNER]|ADV
képzőművészeti,képzőművészetin,8,ADJ[MANNER]|ADV
meglebbent,meglebbentve,16,VERB[PART]|ADV
megkondul,megkondulva,2,VERB[PART]|ADV
fanyar,fanyaran,4,ADJ[MANNER]|ADV
kijuhászodik,kijuhászodván,1,VERB[PERF_PART]|ADV
futtat,futtatván,5,VERB[PERF_PART]|ADV
esztendő,esztendőstől,114,NOUN[COM]|ADV
nyirkosodik,nyirkosodva,2,VERB[PART]|ADV
csörög,csörögve,14,VERB[PART]|ADV
következő,következően,46,ADJ[MANNER]|ADV
összeegyeztet,összeegyeztetve,32,VERB[PART]|ADV
esztendő,esztendőstül,1,NOUN[COM]|ADV
megcsusszan,megcsusszanva,1,VERB[PART]|ADV
ingerel,ingerelvén,16,VERB[PERF_PART]|ADV
virtuóz,virtuózan,10,ADJ[MANNER]|ADV
felszegdel,felszegdelvén,1,VERB[PERF_PART]|ADV
szólongat,szólongatván,1,VERB[PERF_PART]|ADV
torta,tortánként,1,NOUN[PERIOD1]|ADV
kiperget,kipergetve,4,VERB[PART]|ADV
odavágtat,odavágtatva,1,VERB[PART]|ADV
végigborít,végigborítva,1,VERB[PART]|ADV
lehiggad,lehiggadva,20,VERB[PART]|ADV
megdől,megdőlvén,4,VERB[PERF_PART]|ADV
hajt,hajtva,15,VERB[PART]|ADV
centralizált,centralizáltan,22,ADJ[MANNER]|ADV
megül,megülve,22,VERB[PART]|ADV
aszott,aszottan,20,ADJ[MANNER]|ADV
elcsipeget,elcsipegetve,1,VERB[PART]|ADV
beutaló,beutalón,18,ADJ[MANNER]|ADV
gatya,gatyástól,6,NOUN[COM]|ADV
kidíszít,kidíszítve,12,VERB[PART]|ADV
fölbőszül,fölbőszülve,4,VERB[PART]|ADV
lélektani,lélektanin,8,ADJ[MANNER]|ADV
veszendő,veszendőn,10,ADJ[MANNER]|ADV
belesző,beleszővén,4,VERB[PERF_PART]|ADV
tüzesedik,tüzesedve,5,VERB[PART]|ADV
maximális,maximálisan,14,ADJ[MANNER]|ADV
torzsalkodik,torzsalkodva,3,VERB[PART]|ADV
túlutazik,túlutazva,3,VERB[PART]|ADV
szétdob,szétdobva,2,VERB[PART]|ADV
elhány,elhányván,20,VERB[PERF_PART]|ADV
ármánykodik,ármánykodva,2,VERB[PART]|ADV
felleltároz,felleltározva,2,VERB[PART]|ADV
megalkudik,megalkudva,9,VERB[PART]|ADV
szférikus,szférikusan,1,ADJ[MANNER]|ADV
állás,állásképp,1,NOUN[ESS_FOR]|ADV
elnyomorít,elnyomorítva,4,VERB[PART]|ADV
zárlat,zárlatképpen,1,NOUN[ESS_FOR]|ADV
visszatelepít,visszatelepítve,4,VERB[PART]|ADV
különvált,különváltan,36,ADJ[MANNER]|ADV
kifacsarodik,kifacsarodva,4,VERB[PART]|ADV
bemenekül,bemenekülvén,1,VERB[PERF_PART]|ADV
közbülső,közbülsőn,2,ADJ[MANNER]|ADV
összefésül,összefésülve,1,VERB[PART]|ADV
búzaszem,búzaszemenként,1,NOUN[PERIOD1]|ADV
szétküldözget,szétküldözgetve,2,VERB[PART]|ADV
nehézség,nehézségképpen,1,NOUN[ESS_FOR]|ADV
citál,citálva,8,VERB[PART]|ADV
lesimogat,lesimogatván,2,VERB[PERF_PART]|ADV
összegyűjt,összegyűjtve,20,VERB[PART]|ADV
leereszkedik,leereszkedvén,33,VERB[PERF_PART]|ADV
felügyelő,felügyelőn,54,ADJ[MANNER]|ADV
hajló,hajlón,32,ADJ[MANNER]|ADV
felmutat,felmutatva,18,VERB[PART]|ADV
gúnyolódik,gúnyolódva,39,VERB[PART]|ADV
tároz,tározva,14,VERB[PART]|ADV
ifjú,ifjanta,4,NOUN[PERIOD2]|ADV
fölcsippent,fölcsippentve,2,VERB[PART]|ADV
elkámpicsorodik,elkámpicsorodva,8,VERB[PART]|ADV
fölkarol,fölkarolva,12,VERB[PART]|ADV
baljós,baljósan,10,ADJ[MANNER]|ADV
végrehajt,végrehajtván,16,VERB[PERF_PART]|ADV
héja,héjástól,2,NOUN[COM]|ADV
világrész,világrészenként,1,NOUN[PERIOD1]|ADV
korosodik,korosodván,14,VERB[PERF_PART]|ADV
szertecsavarog,szertecsavarogva,1,VERB[PART]|ADV
korhaszt,korhasztva,1,VERB[PART]|ADV
megkisebbedik,megkisebbedvén,1,VERB[PERF_PART]|ADV
ugat,ugatva,12,VERB[PART]|ADV
felfegyverez,felfegyverezve,45,VERB[PART]|ADV
messzi,messzien,6,ADJ[MANNER]|ADV
átsóhajt,átsóhajtva,1,VERB[PART]|ADV
kocsi,kocsistul,10,NOUN[COM]|ADV
káromol,káromolván,4,VERB[PERF_PART]|ADV
előkotor,előkotorva,8,VERB[PART]|ADV
beleérez,beleérezve,8,VERB[PART]|ADV
bennefoglal,bennefoglalva,1,VERB[PART]|ADV
suvad,suvadva,3,VERB[PART]|ADV
bepiszkolódik,bepiszkolódva,10,VERB[PART]|ADV
fölravataloz,fölravatalozva,10,VERB[PART]|ADV
végigkaristol,végigkaristolva,2,VERB[PART]|ADV
alkoholista,alkoholistán,6,ADJ[MANNER]|ADV
összerajzol,összerajzolva,4,VERB[PART]|ADV
megtestesít,megtestesítve,36,VERB[PART]|ADV
kitelik,kitelvén,28,VERB[PERF_PART]|ADV
megköszön,megköszönvén,18,VERB[PERF_PART]|ADV
kitörölget,kitörölgetve,1,VERB[PART]|ADV
kihangsúlyoz,kihangsúlyozva,36,VERB[PART]|ADV
besuhan,besuhanván,6,VERB[PERF_PART]|ADV
befészkel,befészkelvén,9,VERB[PERF_PART]|ADV
bezsíroz,bezsírozva,15,VERB[PART]|ADV
letilt,letiltva,18,VERB[PART]|ADV
beleizzad,beleizzadván,2,VERB[PERF_PART]|ADV
szétver,szétvervén,10,VERB[PERF_PART]|ADV
előredől,előredőlve,20,VERB[PART]|ADV
csukott,csukottan,10,ADJ[MANNER]|ADV
buzgólkodik,buzgólkodva,7,VERB[PART]|ADV
tanúság,tanúságképp,1,NOUN[ESS_FOR]|ADV
közelget,közelgetve,1,VERB[PART]|ADV
hitehagyott,hitehagyottan,7,ADJ[MANNER]|ADV
áttülekedik,áttülekedve,1,VERB[PART]|ADV
kocsi,kocsistól,66,NOUN[COM]|ADV
kötődik,kötődve,22,VERB[PART]|ADV
megzaboláz,megzabolázván,4,VERB[PERF_PART]|ADV
elhadar,elhadarván,4,VERB[PERF_PART]|ADV
org,orgonként,1,NOUN[PERIOD1]|ADV
keresztirányú,keresztirányúan,1,ADJ[MANNER]|ADV
tudatalatti,tudatalattin,15,ADJ[MANNER]|ADV
kötőfék,kötőfékestül,1,NOUN[COM]|ADV
körbearanyoz,körbearanyozva,2,VERB[PART]|ADV
rápisszeg,rápisszegve,1,VERB[PART]|ADV
személyesül,személyesülve,9,VERB[PART]|ADV
elszólít,elszólítva,4,VERB[PART]|ADV
dzsiggel,dzsiggelve,2,VERB[PART]|ADV
megaranyoz,megaranyozván,3,VERB[PERF_PART]|ADV
véreztet,véreztetve,12,VERB[PART]|ADV
megvető,megvetően,51,ADJ[MANNER]|ADV
kihúz,kihúzván,18,VERB[PERF_PART]|ADV
fark,farkastól,36,NOUN[COM]|ADV
juta,jutástól,21,NOUN[COM]|ADV
tojik,tojván,4,VERB[PERF_PART]|ADV
álcáz,álcázva,20,VERB[PART]|ADV
surran,surranván,1,VERB[PERF_PART]|ADV
megköszönt,megköszöntve,2,VERB[PART]|ADV
elcsökevényesedik,elcsökevényesedve,2,VERB[PART]|ADV
borít,borítva,12,VERB[PART]|ADV
levéltár,levéltáranként,3,NOUN[PERIOD1]|ADV
télapó,télapóstól,2,NOUN[COM]|ADV
összetipor,összetiporva,18,VERB[PART]|ADV
megalacsonyít,megalacsonyítva,4,VERB[PART]|ADV
levéltárca,levéltárcástul,1,NOUN[COM]|ADV
hitbizomány,hitbizományképp,1,NOUN[ESS_FOR]|ADV
kimered,kimeredvén,2,VERB[PERF_PART]|ADV
hadi,hadilag,20,ADJ[MANNER]|ADV
elmarad,elmaradva,20,VERB[PART]|ADV
elbűvölt,elbűvölten,33,ADJ[MANNER]|ADV
aláömöl,aláömölve,2,VERB[PART]|ADV
kantiánus,kantiánusan,1,ADJ[MANNER]|ADV
túlharsog,túlharsogva,26,VERB[PART]|ADV
kotyog,kotyogva,8,VERB[PART]|ADV
megvizitál,megvizitálva,1,VERB[PART]|ADV
fölfeszít,fölfeszítvén,1,VERB[PERF_PART]|ADV
fönnúszik,fönnúszva,1,VERB[PART]|ADV
kirepít,kirepítvén,2,VERB[PERF_PART]|ADV
legitimál,legitimálva,9,VERB[PART]|ADV
bú,búnként,1,NOUN[PERIOD1]|ADV
eltakar,eltakarván,20,VERB[PERF_PART]|ADV
letisztogat,letisztogatva,4,VERB[PART]|ADV
beszűkül,beszűkülve,3,VERB[PART]|ADV
leszalad,leszaladva,10,VERB[PART]|ADV
visszahord,visszahordva,2,VERB[PART]|ADV
átkarol,átkarolván,18,VERB[PERF_PART]|ADV
teleszór,teleszórva,24,VERB[PART]|ADV
fark,farkastul,9,NOUN[COM]|ADV
följár,följárván,1,VERB[PERF_PART]|ADV
visszaszorít,visszaszorítván,10,VERB[PERF_PART]|ADV
megtarkít,megtarkítva,2,VERB[PART]|ADV
hív,hívestől,3,NOUN[COM]|ADV
fölriadozik,fölriadozva,1,VERB[PART]|ADV
süvegel,süvegelvén,4,VERB[PERF_PART]|ADV
lyuk,lyukanként,1,NOUN[PERIOD1]|ADV
megterem,megteremve,6,VERB[PART]|ADV
föloszlik,föloszolva,6,VERB[PART]|ADV
páncél,páncélostul,2,NOUN[COM]|ADV
mellétámaszt,mellétámasztván,1,VERB[PERF_PART]|ADV
előrenyargal,előrenyargalván,1,VERB[PERF_PART]|ADV
favágító,favágítón,2,ADJ[MANNER]|ADV
szakértői,szakértőin,24,ADJ[MANNER]|ADV
szakértő,szakértően,9,ADJ[MANNER]|ADV
léc,lécestül,1,NOUN[COM]|ADV
illetődik,illetődvén,6,VERB[PERF_PART]|ADV
gyömöszöl,gyömöszölve,9,VERB[PART]|ADV
túlragad,túlragadva,1,VERB[PART]|ADV
behemperget,behempergetve,1,VERB[PART]|ADV
széjjelzúz,széjjelzúzva,2,VERB[PART]|ADV
beleöltözködik,beleöltözködve,1,VERB[PART]|ADV
jégvirágos,jégvirágosan,4,ADJ[MANNER]|ADV
lead,leadván,8,VERB[PERF_PART]|ADV
büntet,büntetvén,7,VERB[PERF_PART]|ADV
megbuktat,megbuktatván,4,VERB[PERF_PART]|ADV
mosolyog,mosolyogván,11,VERB[PERF_PART]|ADV
enyelgés,enyelgésképpen,1,NOUN[ESS_FOR]|ADV
kivall,kivallván,2,VERB[PERF_PART]|ADV
monoklis,monoklisan,6,ADJ[MANNER]|ADV
föltép,föltépvén,2,VERB[PERF_PART]|ADV
nedvesedik,nedvesedve,4,VERB[PART]|ADV
kvártélyoz,kvártélyozván,2,VERB[PERF_PART]|ADV
hamarkodik,hamarkodva,6,VERB[PART]|ADV
léc,lécestől,6,NOUN[COM]|ADV
paródia,paródiaképp,1,NOUN[ESS_FOR]|ADV
egybecimborál,egybecimborálván,4,VERB[PERF_PART]|ADV
shilling,shillingenként,1,NOUN[PERIOD1]|ADV
merít,merítvén,9,VERB[PERF_PART]|ADV
fölfeszít,fölfeszítve,6,VERB[PART]|ADV
kizsarol,kizsarolva,12,VERB[PART]|ADV
visszatart,visszatartván,10,VERB[PERF_PART]|ADV
villaszerű,villaszerűen,14,ADJ[MANNER]|ADV
helyénvaló,helyénvalóan,11,ADJ[MANNER]|ADV
odaajándékoz,odaajándékozva,6,VERB[PART]|ADV
levon,levonván,20,VERB[PERF_PART]|ADV
előrenyomul,előrenyomulván,2,VERB[PERF_PART]|ADV
idekerül,idekerülve,8,VERB[PART]|ADV
megszór,megszórva,40,VERB[PART]|ADV
összeragaszt,összeragasztva,34,VERB[PART]|ADV
csipás,csipásan,8,ADJ[MANNER]|ADV
kristályos,kristályosan,22,ADJ[MANNER]|ADV
egybekel,egybekelvén,2,VERB[PERF_PART]|ADV
kihuzigál,kihuzigálván,1,VERB[PERF_PART]|ADV
bomlik,bomolva,20,VERB[PART]|ADV
félemlít,félemlítve,9,VERB[PART]|ADV
csalogat,csalogatván,4,VERB[PERF_PART]|ADV
szembetámad,szembetámadva,1,VERB[PART]|ADV
példa,példástól,8,NOUN[COM]|ADV
